track_id,track_name,artists,track_genre,tempo,danceability,energy,valence,acousticness,instrumentalness
4KCGYOHGExcKUlFkNajeVO,Goiaba,Oaty.,jazz,103.016,0.757,0.679,0.374,0.619,0.828
3jiTehDiPwfIxr9MHfPUvb,The Beauty of Everyday Things,Hara Noda,jazz,108.046,0.643,0.28,0.0865,0.965,0.867
3zIuHdD8dkh1vPxQu334T7,Blue Train,John Coltrane,jazz,136.098,0.503,0.286,0.569,0.643,0.00112
5cQANJMHoDKb2fCxr5pZkq,Flamingos,Leo Gandelman;Baco Exu do Blues;Machine Series,jazz,73.313,0.562,0.507,0.65,0.682,0.000227
4l9hml2UCnxoNI3yCdL1BW,My Funny Valentine,Chet Baker,jazz,133.32,0.438,0.00756,0.277,0.941,0.00643
4v5PKC5rvQwb33NWX82UH8,Você e Eu (You and Me),Carlos Lyra,jazz,94.867,0.681,0.253,0.767,0.77,3.43e-06
69aOeHaVpr4dxUWBW6F4Rb,Body and Soul,Anita Baker,jazz,109.112,0.532,0.432,0.219,0.55,0.0
5NhJh3HxbaFHSP0Th9YVwN,Feeling Good - Ronan Remix,Nenei;Stella Starlight Trio;Ronan,jazz,166.004,0.594,0.643,0.668,0.0112,0.00156
5Gs8gP5ipvByxTuRFMbdvi,Levitating,Jazzystics;Nenei,jazz,80.043,0.748,0.468,0.523,0.129,1.84e-05
5N1gP4H83wggcZ1nRU15wT,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
0nHolHkcZ7DOBkit256mEp,Don't You Want Me - Ronan Remix,Stella Starlight Trio,jazz,154.46,0.706,0.54,0.684,0.0746,0.0113
2mwLCo850ZR8C31ktFTzfc,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
1iEuXRgt6L8VVvA5kIT4ie,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
01B7c0nbzaf84Y3Bd8gbtn,The Christmas Song (Chestnuts Roasting On An Open Fire),Nat King Cole Trio,jazz,58.201,0.297,0.182,0.163,0.82,0.0
7iTc8SCRyBUmrAZECtbRxu,The Little Christmas Tree - Remastered,Nat King Cole Trio,jazz,77.842,0.303,0.11,0.309,0.812,6.65e-06
57CSQQXRzfjBgkBMrHsvfv,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
7mfP36qnj3HhVwMJNLbyXF,The Little Christmas Tree - Remastered,Nat King Cole Trio,jazz,77.842,0.303,0.11,0.309,0.812,6.65e-06
6JB5maj0LjMQEf8Ws51rXJ,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
67Tjyd7btsdFD5RhCj4R4v,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
3tlzhLBitqrVvPPtj4pYDM,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
6RakAnmeM3Svmz70yEmzIy,The Little Christmas Tree - Remastered,Nat King Cole Trio,jazz,77.842,0.303,0.11,0.309,0.812,6.65e-06
4VtRHHg0EOISSxDZzx2WCJ,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
7KOc3UXMUEjN9vFfzjcTT7,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
2rIjgkKUeco9MpAFmtGN9x,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,jazz,130.072,0.771,0.158,0.504,0.895,0.0
5ORFEFEIsCS6JnV335CWya,Happen,Nick Hakim,jazz,122.009,0.647,0.403,0.278,0.157,0.75
2bPWLtJe3v33z1j40sWB8a,Strange (feat. Hillary Smith),Kris Bowers;Hillary Smith,jazz,70.453,0.251,0.15,0.0727,0.989,0.972
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,jazz,134.009,0.451,0.24,0.701,0.912,2.45e-06
0E8q2Fx2XuzXCO2NSAppkR,In A Sentimental Mood,Duke Ellington;John Coltrane,jazz,108.229,0.464,0.305,0.282,0.936,0.0846
648TTtYB0bH0P8Hfy0FmkL,Unforgettable,Nat King Cole,jazz,136.094,0.349,0.182,0.178,0.92,0.0152
2BxRxqP6gqHHO0dQzse8pe,Adıyaman,Kızılırmak,jazz,127.962,0.599,0.365,0.459,0.867,0.0
7h8N0QlHxIEYfnHDVps8dS,Nuit Douce,Phlocalyst;Myríad,jazz,127.994,0.661,0.221,0.158,0.805,0.886
63kd4m3VFxcJjPVVtbVNAu,"Hello, Dolly!",Louis Armstrong,jazz,0.0,0.0,0.405,0.0,0.842,0.00114
5bz8N2YpZhNBToG4ofY8SZ,All of the Time,Project Grand Slam,jazz,130.019,0.64,0.613,0.608,0.814,0.0448
4NKJXB0qDlTtIFlpOMT7U2,Afterglow,Dinah Eastwood,jazz,119.991,0.859,0.489,0.544,0.127,0.0124
4bERjPxhM1XqDd1xAxOiHo,If I Had You,Etta Jones,jazz,136.885,0.501,0.105,0.152,0.969,0.00364
6zSGfGit15V0xewQwb7BUo,"Dois Pra Lá, Dois Pra Cá",Elis Regina,jazz,96.644,0.652,0.363,0.478,0.586,0.000219
6wlkSqyUurSSGQ4v18G6Uh,Winter Weather,Benny Goodman,jazz,153.63,0.74,0.535,0.83,0.919,0.556
3x6wVKXfCm85Pw7gYo0rqq,That's Amore,Dean Martin;Dick Stabile And His Orchestra,jazz,124.047,0.407,0.17,0.577,0.76,0.0
5r2XBHvvVrh1hWSkOl1uQC,You're Beautiful,Kenny G,jazz,81.686,0.53,0.539,0.298,0.282,0.018
5rpHwF87dqpsMchcuknrnW,Daylight,Phlocalyst,jazz,91.079,0.78,0.334,0.383,0.77,0.83
2YpjoEkXlkT5TBM2T7Hzkh,The Moment,Kenny G,jazz,181.174,0.265,0.31,0.194,0.64,0.00349
4gFlHAye7To29Fs4UszQUH,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,Chet Baker,jazz,103.34,0.442,0.033,0.21,0.922,0.000171
4vLYewWIvqHfKtJDk8c8tq,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis;John Coltrane;Cannonball Adderley;Bill Evans,jazz,136.759,0.532,0.151,0.211,0.706,0.00136
7dlLvLDyVH7D7wvoaMuHVE,Winter Wonderland,Tony Bennett,jazz,126.58,0.653,0.495,0.448,0.529,0.0
4DdZtRZMq1nstcrhNmX6UN,Jingle Bells,Brian Culbertson,jazz,95.138,0.664,0.744,0.463,0.284,0.858
41Q2plsnTdz4V67yFLFcM1,Uyan Sunam Uyan,Sukriye Tutkun,jazz,115.923,0.688,0.436,0.676,0.859,0.0
2sLvYnCS3S8klPvZGXGic2,Tiro Ao Álvaro,Elis Regina;Adoniran Barbosa,jazz,93.781,0.603,0.649,0.957,0.463,0.0
4eHVTOPQkFwoCdO9bkWgeK,Nýtt líf,Friðrik Karlsson,jazz,119.85,0.509,0.0715,0.0386,0.978,0.734
5x122P9MQZkbJb1WUzElJ7,Jingle Bells,Brian Culbertson,jazz,95.138,0.664,0.744,0.463,0.284,0.858
3fERkaogWUgD0bEcbqs40u,(Fallin' Like) Dominoes - Live,Donald Byrd,jazz,116.747,0.557,0.759,0.715,0.178,0.0012
7qSkQJ5yeqXdJZjvVBf45e,"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz,100.098,0.413,0.0417,0.225,0.948,0.0
1to8N5c31zyFz0c3AahJs7,Comin' Home Baby,Mel Tormé,jazz,143.174,0.632,0.429,0.789,0.457,0.0
7KvE6pHVijDMMWjJ0DypKJ,"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz,100.098,0.413,0.0417,0.225,0.948,0.0
0TtaAamcGe5CJbMazy2nxv,"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz,100.098,0.413,0.0417,0.225,0.948,0.0
7wnQTnZe2Q0O0WdKmODS50,Games People Play,Mel Tormé,jazz,119.718,0.576,0.462,0.881,0.581,0.0
52C6LHzXagtDAfa7N9EGST,Jingle Bells,Brian Culbertson,jazz,95.138,0.664,0.744,0.463,0.284,0.858
4lYZNv5EEuG2Jv0zKle5v3,"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz,100.098,0.413,0.0417,0.225,0.948,0.0
3zVZ3BZ5rLJszdiXvwSWav,"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz,100.098,0.413,0.0417,0.225,0.948,0.0
0kUguV451c5jzdASysKaJh,Happy Together,Mel Tormé,jazz,121.048,0.624,0.413,0.787,0.468,0.0
7AHF3V7qRPhZV7gzJLZ3CL,These Foolish Things - Remastered 1995,Lester Young,jazz,66.283,0.593,0.103,0.443,0.986,0.6
06henIQqvVk2vAKj1yQtTp,Maze of Tranquility,Martin Landström,jazz,112.892,0.488,0.134,0.0507,0.76,0.219
5Xd9NVSspCkmCxa9gSAWu8,"It's Been a Long, Long Time",Harry James;Kitty Kallan,jazz,77.147,0.328,0.221,0.369,0.94,0.00135
7iaQV6plfQRead7XdleWM4,Aftermath,Caravan Palace,jazz,140.015,0.614,0.663,0.403,0.23,0.00328
4nbILrYODP667b3d66ZMzI,Sway (Quien Sera),Dean Martin,jazz,120.036,0.601,0.239,0.569,0.727,1.43e-06
0aWMVrwxPNYkKmFthzmpRi,Blue in Green (feat. John Coltrane & Bill Evans),Miles Davis;John Coltrane;Bill Evans,jazz,110.479,0.421,0.0162,0.154,0.808,0.0024
7pqcbFqXzHvsig9mog9cr5,Carinhoso,Elis Regina,jazz,90.939,0.464,0.312,0.435,0.798,4.02e-05
1UkNeA31KnDeAhLaPoYgFi,Salsera,The Echo Park Project,jazz,105.022,0.738,0.717,0.96,0.704,6.05e-06
5hyJ1GbE8vZL1BGKE1MSPJ,Merdu Untukmu - Outro,Tulus,jazz,85.258,0.629,0.124,0.796,0.812,4.83e-06
4m6OC8u2rC6LMFtFWsME7d,Time After Time - Vocal Version,Chet Baker,jazz,99.783,0.501,0.0454,0.255,0.938,3.76e-05
5y8zb3grlQonjdqd27K39T,A Kiss To Build A Dream On - Single Version,Louis Armstrong,jazz,88.044,0.723,0.0811,0.36,0.779,0.0
0oBudl7P9fqep8ghZpA6wH,I've Got My Love to Keep Me Warm (with Antonia Bennett),Tony Bennett;Antonia Bennett,jazz,129.849,0.486,0.399,0.42,0.872,0.0
6mHSkyU4vE2hvBFLqTMB6l,Sobre Nós,Leo Gandelman;Delacruz;Machine Series,jazz,88.382,0.366,0.534,0.457,0.614,0.000337
33es3TwcRecbr3mJrEc8nw,Rising,Phlocalyst;Hoogway;Akīn,jazz,70.915,0.366,0.398,0.0399,0.785,0.846
4Tb3QKmIVOdLYHrN2oQz4h,Something's Gotta Give - Single Version,Sammy Davis Jr.,jazz,138.656,0.558,0.341,0.638,0.727,0.0
1R4cDfsSq8kC66fTpxAMsu,Something's Gotta Give - Single Version,Sammy Davis Jr.,jazz,138.656,0.558,0.341,0.638,0.727,0.0
0eGSoRXnMmIlkwJaZAt2fi,Something's Gotta Give - Single Version,Sammy Davis Jr.,jazz,138.656,0.558,0.341,0.638,0.727,0.0
2HmPWoNpHOaDENBDuXOjVV,The Christmas Song (Chestnuts Roasting on an Open Fire),Sammy Davis Jr.,jazz,82.484,0.297,0.0915,0.201,0.94,6.85e-06
4PSjU3BTM5T7nNkDBxoCTs,The Christmas Song (Chestnuts Roasting on an Open Fire),Sammy Davis Jr.,jazz,82.484,0.297,0.0915,0.201,0.94,6.85e-06
6ExmrRvbyUWm0LiLQH6WwD,The Christmas Song (Chestnuts Roasting on an Open Fire),Sammy Davis Jr.,jazz,82.484,0.297,0.0915,0.201,0.94,6.85e-06
5KThK90XVaAUvElDBuGXB7,The Christmas Song (Chestnuts Roasting on an Open Fire),Sammy Davis Jr.,jazz,82.484,0.297,0.0915,0.201,0.94,6.85e-06
7DziNGtI6RxDbuqO1Flayd,The Christmas Song (Chestnuts Roasting on an Open Fire),Sammy Davis Jr.,jazz,82.484,0.297,0.0915,0.201,0.94,6.85e-06
41ykywmUtDSis7fGAarryh,Idas sommarvisa,Georg Riedel;Lisa Nilsson,jazz,106.15,0.667,0.222,0.428,0.913,0.0
28njLrZycTveXnYxP5CmbH,It Came Upon The Midnight Clear,Charlie Haden;Hank Jones,jazz,112.015,0.494,0.0421,0.264,0.981,0.928
0xoavoSO8dgVPkmgCkJf5O,God Rest Ye Merry Gentlemen,Charlie Haden;Hank Jones,jazz,112.746,0.532,0.0507,0.628,0.978,0.917
24ZeJGbJa1ONPUNDDR9Z1i,La Taillade,Club des Belugas,jazz,124.048,0.603,0.555,0.195,0.0135,0.514
4RMcbb9ITtAESFO6Sg0DLo,Sunflakes,RLLBTS;Run Wallace;Golden Ticket Tapes,jazz,88.014,0.697,0.575,0.685,0.00291,0.612
3wMJQ5qeN02ljNn3lRMVka,Habits,Scott Bradlee's Postmodern Jukebox;Haley Reinhart,jazz,116.556,0.548,0.364,0.506,0.86,0.0
15tIB5MPquBcVd4pAVlzm1,Levitation,Hoffy Beats;Iamcloud,jazz,125.019,0.701,0.015,0.0364,0.863,0.927
5a2lHMvRRwhQp2zSwtjNmq,Songbird,Kenny G,jazz,135.387,0.453,0.292,0.125,0.041,0.814
3ObWIAbtVhxTPguDsHT9vf,Evening Silence,Three Four Trio,jazz,89.117,0.432,0.137,0.111,0.96,0.906
2gNjmvuQiEd2z9SqyYi8HH,Summertime,Louis Armstrong;Ella Fitzgerald,jazz,167.974,0.172,0.0696,0.103,0.916,0.00199
6yKkA8HzwWTZ5taIMaG4Nm,My Foolish Heart,Bill Evans Trio,jazz,114.521,0.395,0.121,0.139,0.935,0.397
4p7na6NSU0F7lMOhx9kg9k,Material Girl,Kris Bowers,jazz,136.482,0.588,0.155,0.404,0.633,0.694
64MgjDp6ijaLvS3T83JHX9,That's Amore - Remastered,Dean Martin,jazz,157.895,0.352,0.157,0.571,0.771,0.0
1NbkW4qACyJ4MDpqP1kAC5,Christmas Time Is Here,Tony Bennett,jazz,116.38,0.249,0.235,0.115,0.777,2.26e-06
6k9i1ZHcGUF2tTY1gvpBp8,Night Spot,Scott Hamilton;Hans Backenroth;Kristian Leth;Jan Lundgren,jazz,101.771,0.551,0.271,0.561,0.77,0.457
07lspWYhdJtdn6f6e3DiCD,Castigala,Maraca,jazz,102.059,0.762,0.886,0.967,0.402,0.0
01N4rGD2WJZewp4RAu8034,Kime Kin Ettin,Kızılırmak,jazz,140.725,0.619,0.318,0.627,0.839,8.75e-06
0Oho1Elt6nNyiHZyZR8OaG,A Time For Love,Jane Monheit,jazz,116.665,0.249,0.284,0.0738,0.941,5.62e-05
3Nsn3y2IpzcuDIKZDgS3oS,Viajera,Luis Arcaraz Y Su Orquesta,jazz,97.086,0.334,0.332,0.429,0.918,0.00236
1kkCeMpEx707LGM1nh9uyG,Love is in the Air,48th St. Collective,jazz,108.062,0.64,0.395,0.439,0.79,0.12
3JsRfuGn1X2A4DdbxCvhaj,Alien,Gil Scott-Heron,jazz,107.96,0.459,0.727,0.596,0.766,0.0
2awoFGsXQwiU935BUlM6Wf,Alien,Gil Scott-Heron,jazz,107.96,0.459,0.727,0.596,0.766,0.0
2Lpy3EwCxTCDnpSoraugYc,Half The Perfect World,Madeleine Peyroux,jazz,109.163,0.611,0.222,0.355,0.954,0.184
1ZQ3HIqSmUJVqMy4Jv7nS9,Some Kind Of Wonderful,Peter Cincotti,jazz,105.992,0.769,0.293,0.434,0.665,0.00134
6Ymx0XmzUFnwCA8pZaY0XV,The Christmas Song (arr. piano),Mel Tormé;Stephan Moccio,jazz,123.646,0.361,0.0156,0.0717,0.987,0.945
760Z6GTmf5KVEC0goW8doX,O Trem Azul,Elis Regina,jazz,139.556,0.373,0.716,0.401,0.673,0.0102
2kIawdmEzVhR9F0Z8EsOns,Bomba en Navidad,"Bobby Cruz;Ricardo ""Richie"" Ray",jazz,109.384,0.648,0.748,0.95,0.747,0.00138
7esh5OJ7CP435rmXeGm305,Santa Baby,Eartha Kitt,jazz,101.759,0.467,0.237,0.388,0.892,3.46e-06
1hLRoUONVzeTkWZT7pCuvs,Have Yourself A Merry Little Christmas,Judy Garland,jazz,102.777,0.23,0.163,0.102,0.97,0.00424
1bKRkiT7RdtyO5G6Q05IJj,Little Drummer Boy,Scott Hamilton,jazz,91.564,0.509,0.383,0.341,0.905,0.902
74Qks1cW4TkoZYUPUHTq46,B-Town (feat. Sunny Malton),Sidhu Moose Wala;Sunny Malton,hip-hop,113.396,0.752,0.861,0.666,0.327,0.0
1qdiryo9D6QgoZw9beV72q,Con Calma,Daddy Yankee;Snow,hip-hop,93.989,0.737,0.86,0.656,0.11,1.94e-06
0pM7PCxuclmb1qsjTqt6WX,Nenjinile Rebirth,Chris G.;Mc Sai;Sahi Siva,hip-hop,149.886,0.706,0.913,0.712,0.115,0.0
02hbx1ujULeFGMa2t9ZYEm,About Damn Time,Lizzo,hip-hop,108.966,0.836,0.743,0.722,0.0995,0.0
3T0oPETOdddxJ2xTt2qJe4,Aaya Na Tu,Arjun Kanungo;Momina Mustehsan,hip-hop,110.101,0.665,0.539,0.368,0.825,5.85e-06
6dgYHmc5yBnQFI4FSCbp6y,12 Bande,Varinder Brar,hip-hop,141.794,0.706,0.693,0.838,0.0123,0.0
491DwnBb3MA8RzyA2E0Skt,"Nenjame (From ""Doctor"")",Anirudh Ravichander,hip-hop,139.933,0.45,0.647,0.122,0.26,5.8e-05
7wW9scVNLYFLsmBb1yAUmS,Blue Eyes,Yo Yo Honey Singh,hip-hop,188.067,0.77,0.51,0.533,0.137,0.000106
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy;Halsey,hip-hop,87.908,0.589,0.731,0.191,0.0534,0.0
2PcGqmKToUz0s65q1Acg7d,SPACESHIP,AP Dhillon;Shinda Kahlon;Gminxr,hip-hop,160.088,0.69,0.683,0.549,0.076,0.000113
6RXJKdpBp6AVL6H6sHyNp0,Yennai Maatrum Kadhale,Anirudh Ravichander;Sid Sriram,hip-hop,112.457,0.515,0.766,0.346,0.46,3.27e-06
3ZPrcLz9peBVWyYZHwx0DI,Dura,Daddy Yankee,hip-hop,95.002,0.783,0.84,0.838,0.174,0.0
21Rm35JATSSdA41rl7Qf8V,Te Quiero Pa´Mi,Don Omar;Zion & Lennox,hip-hop,89.005,0.765,0.816,0.624,0.124,8.19e-05
7qpLvsz6U3TSYxLIg82tVd,ICE,Jack Harlow,hip-hop,96.499,0.937,0.632,0.542,0.0265,0.0
0Nb0A0yuiYHiVyMyZm0Wh8,Super Gremlin,Kodak Black,hip-hop,72.993,0.825,0.414,0.106,0.00265,0.0
4nSwWiwtieiNmRAjy9fEXN,Kannala Kannala - The Melting Point of Love,Hiphop Tamizha;Kaushik Krish;Padmalatha,hip-hop,81.992,0.593,0.776,0.634,0.216,2.94e-05
16w3UiV1gf5EO8f261lOzd,I Don't Fuck With You,Big Sean;E-40,hip-hop,97.971,0.824,0.733,0.395,0.0362,0.0
4xkOaSrkexMciUUogZKVTS,Till I Collapse,Eminem;Nate Dogg,hip-hop,171.447,0.548,0.847,0.1,0.0622,0.0
5I3Xih0C2ID3fqngBrBbGv,"Bad Boy (From ""Saaho"")",Badshah;Neeti Mohan,hip-hop,105.013,0.892,0.848,0.523,0.242,0.013
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),Metro Boomin;Gunna,hip-hop,109.004,0.901,0.464,0.638,0.368,1.71e-05
6AooRgSRDzbCYL4NZ4RCjU,Chal Bombay,DIVINE,hip-hop,95.036,0.862,0.619,0.512,0.0434,0.0
2jt9VV6QGn0tbwkrr26OO6,Arrogant,AP Dhillon;Shinda Kahlon;Gminxr,hip-hop,95.003,0.751,0.739,0.405,0.2,0.0
1skGwRjc7wYY70PJCAkKMr,Love Sick (feat. AR Paisley),Sidhu Moose Wala;AR Paisley,hip-hop,124.018,0.824,0.543,0.548,0.101,0.0
5u1cWcqIX6sbKiVJn8PR86,"Manavaalan Thug - From ""Thallumaala""",Dabzee;SA,hip-hop,96.049,0.809,0.583,0.478,0.356,0.0
4lLahP9nb19QJux8cSXSIX,RUMBATÓN,Daddy Yankee,hip-hop,95.004,0.685,0.909,0.922,0.0471,0.0
1DTT5r0ImuzOXi1iNZ5o9C,My Favorite Part,Mac Miller;Ariana Grande,hip-hop,95.016,0.861,0.329,0.717,0.629,1.88e-06
5EjVRbQFSLYyeNLlO7qGLY,What a Karavaad,Anirudh Ravichander;Dhanush,hip-hop,75.028,0.431,0.794,0.448,0.0759,0.0
4sCcDvX30uu39ozvxcRsqB,"Vilambara Idaiveli - From ""Imaikkaa Nodigal""",Hiphop Tamizha;Christopher Stanley;Sudarshan Ashok;Srinisha Jayaseelan,hip-hop,108.065,0.631,0.818,0.551,0.11,0.0
16wcqaM2abvltq2RciqfYZ,Churchill Downs,Jack Harlow;Drake,hip-hop,96.448,0.71,0.522,0.37,0.615,0.0
50BYymJYX2k7hnmfiXnYXs,Naah,Jass Manak,hip-hop,155.69,0.572,0.533,0.441,0.347,0.0
0TeH0rRFmef6eqk86MPyUA,MACHAYENGE 4,Emiway Bantai,hip-hop,133.007,0.614,0.797,0.608,0.197,0.0
10l9RI8IHp1Z7b7dM3tMSv,Pushin P,Gunna;Future;Young Thug,hip-hop,77.502,0.773,0.422,0.488,0.00783,0.00693
1TRgZ55GFCKSbrTb62rmra,No Competition,Jass Manak;DIVINE,hip-hop,90.019,0.868,0.635,0.621,0.164,0.0
0n5ZqJlvj8IzEh0v70tTKD,Pobre Diabla,Don Omar,hip-hop,91.993,0.741,0.787,0.771,0.217,0.0179
3BApUOeS8cihFTyoMKQTVk,Tabahi,Badshah,hip-hop,120.035,0.719,0.861,0.814,0.0881,0.00109
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),Lil Nas X,hip-hop,178.781,0.593,0.503,0.71,0.293,0.0
6qMj7ctUqGyqWaSh62I4I4,Definitivamente,Daddy Yankee;Sech,hip-hop,100.082,0.812,0.764,0.431,0.59,0.0
209pScL6fUhISxcLWkB6rf,Lokiverse - Background Score,Anirudh Ravichander,hip-hop,96.996,0.64,0.86,0.516,0.302,0.468
70EAPHQagNqQz3Do73iMh6,Salió El Sol,Don Omar,hip-hop,109.976,0.886,0.708,0.965,0.107,0.0114
3uB2mkp8ovjiuJA734dbGe,Chalo Chalein,Ritviz;Seedhe Maut,hip-hop,76.176,0.461,0.5,0.572,0.00245,0.03
2dpMdklbSc5CmZ3ijhknZ5,Wasted,Anirudh Ravichander,hip-hop,114.918,0.651,0.827,0.851,0.00162,0.0902
2hDMBVN3P47GEhH5VtmA6m,Untouchable,Tegi Pannu;Manni Sandhu,hip-hop,146.864,0.658,0.603,0.519,0.472,0.0
331CFIHeefOVTC4F8cmYTL,First Class,Jack Harlow,hip-hop,106.998,0.905,0.563,0.324,0.0254,9.71e-06
1xoQjCAP6a63tZXbsMziXk,Bombay to Punjab,Deep Jandu;DIVINE,hip-hop,200.105,0.584,0.739,0.361,0.117,0.0
3GFQEHBTtwNF30ROf0SwoD,Salió El Sol,Don Omar,hip-hop,109.976,0.886,0.708,0.965,0.107,0.0114
2SazZ5d4m9G5IWu5xdMjZf,Satisfy,Sidhu Moose Wala;Shooter Kahlon,hip-hop,172.024,0.683,0.8,0.748,0.431,0.0
2e1tIq1uwyKO2oeLQOqaXs,One Side,DIVINE,hip-hop,91.834,0.64,0.813,0.553,0.0418,0.0
16fWSYYJToYWTuFL9OocdT,Feeling Like,Kodak Black;Jeezy,hip-hop,85.594,0.428,0.832,0.157,0.303,0.0
2NTVtNcpC0i1R7LVGaCZCF,Jugnu,Badshah;Nikhita Gandhi,hip-hop,124.961,0.716,0.803,0.325,0.03,0.0
3ndWKeYZ8IcrsIdFy3Gq2l,Switches & Dracs,Moneybagg Yo;Pooh Shiesty;Lil Durk;EST Gee,hip-hop,159.959,0.727,0.647,0.529,0.0329,0.0
5Gk36wgJ5QwSCS2WFqlpRf,WHATS POPPIN - Remix,Jack Harlow;DaBaby;Tory Lanez;Lil Wayne,hip-hop,145.013,0.904,0.723,0.835,0.0631,0.0
0ydyIEJ02X3kcZ6Bop6sHO,Sohne Lagde,Sidhu Moose Wala;The PropheC,hip-hop,84.384,0.589,0.716,0.327,0.354,0.0
5ZKG94fnjiuMH5yrC5S9lS,One Dance,Drake;Wizkid;Kyla,hip-hop,103.94,0.788,0.605,0.427,0.00899,0.00275
5pZEThCuY84PiajfmeOJ3i,First Class,Jack Harlow,hip-hop,106.998,0.905,0.563,0.324,0.0254,9.71e-06
3QFlqpEXLKXpU56dENcuiy,Dale Don Dale,Don Omar,hip-hop,95.022,0.831,0.818,0.819,0.0245,0.000319
1T0NvgD6SHsWLwPsK75en8,Guaya Guaya,Don Omar,hip-hop,92.025,0.787,0.872,0.696,0.0067,0.000193
7HZycMIpBHgDa8Re6S2UcR,Dua Lipa,Jack Harlow,hip-hop,158.022,0.833,0.652,0.405,0.00161,0.0985
4P0r0yO7HNPvOra7BHGixH,Money Rain - Phonk Remix,VTORNIK;Phonk,hip-hop,102.02,0.936,0.791,0.746,0.355,0.00628
71Udwiv5GsZghU6XQ5LXQj,Jaat Da Muqabala,Sidhu Moose Wala,hip-hop,99.983,0.716,0.934,0.749,0.0561,7.33e-06
6btegcu44HqquqArljhFxu,Nanchaku,Seedhe Maut;MC STAN,hip-hop,140.081,0.81,0.66,0.443,0.141,0.0
0JBnAsReYppHqCZJbqy5H8,SYL,Sidhu Moose Wala,hip-hop,99.783,0.628,0.703,0.594,0.0263,0.0
40BjkQhSOqS7j8Z0JHiF07,Udi Udi Jaye,Sukhwinder Singh;Bhoomi Trivedi;Karsan Sagathia,hip-hop,124.96,0.507,0.752,0.953,0.52,0.0
3jOdjEVdD0mbsGWhpemZBG,Me and Klik,Kodak Black;John Wicks;Jackboy,hip-hop,140.006,0.709,0.733,0.212,0.164,0.0
0BV0AYGLVlu2SdjN3J9twp,Fed Up,Ghostemane,hip-hop,115.058,0.849,0.758,0.0684,0.499,0.695
62KDpF0Hv7KJLZrrKXsz8r,Thangamey,Anirudh Ravichander,hip-hop,99.929,0.585,0.901,0.62,0.479,0.0
4FcknXDJ8yW2QYUl0cm6uJ,Bewafa,Imran Khan,hip-hop,94.037,0.704,0.563,0.0739,0.594,0.0
5vdWj5rEzg9lg5qbE98PmX,Desi Dan Bilzerian,King,hip-hop,173.915,0.718,0.489,0.582,0.0287,9.39e-06
43brQXHf3umpF5I7FZRuig,About Damn Time,Lizzo,hip-hop,108.966,0.836,0.743,0.722,0.0995,0.0
5l6RrWvplOEBC7hdIkl2mi,2 Be Loved (Am I Ready),Lizzo,hip-hop,155.932,0.721,0.769,0.915,0.0922,0.0
76CBhtLnY35sDxm3LBCTvn,Dale Don Dale,Don Omar,hip-hop,95.022,0.831,0.818,0.819,0.0245,0.000319
2W1zOcEgg4RllJOarL3OKu,About Damn Time,Lizzo,hip-hop,108.966,0.836,0.743,0.722,0.0995,0.0
7xj2n1FdeULoyFrOWDPLDA,2STYLISH,Jack Harlow,hip-hop,99.98,0.941,0.618,0.489,0.0112,0.0
2TCrYxhFs1CTFupauXzbIm,Regret,Sidhu Moose Wala,hip-hop,73.416,0.348,0.636,0.466,0.467,0.0
